"","Chart Position","Artist and Title","Position Duration","Peak","(x?)","Points","Country","Country Rank"
"390",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"EE",62
"391",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"EG",66
"392",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"FI",32
"393",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"GR",29
"394",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"HU",50
"395",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"IL",42
"396",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"KE",38
"397",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"LB",24
"398",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"LT",26
"399",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"LU",9
"400",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"MY",190
"401",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"NG",82
"402",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"NO",16
"403",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"PL",56
"404",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"PT",24
"405",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"RO",91
"406",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"SA",49
"407",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"SE",10
"408",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"SI",37
"409",22,"Dave & Central Cee - Sprinter",132,2,"20",6672,"SK",24
"410",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"US",116
"411",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"UK",49
"412",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"DE",89
"413",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"AU",28
"414",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"CA",62
"415",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"FR",170
"416",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"BE",18
"417",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"BR",102
"418",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"CH",31
"419",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"HK",196
"420",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"ID",49
"421",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"IE",20
"422",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"NL",13
"423",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"NZ",29
"424",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"ZA",68
"425",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"AE",41
"426",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"AR",150
"427",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"AT",63
"428",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"CZ",68
"429",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"DK",25
"430",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"EE",79
"431",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"EG",102
"432",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"FI",66
"433",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"LB",40
"434",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"LT",43
"435",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"LU",26
"436",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"MY",13
"437",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"NO",13
"438",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"PH",20
"439",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"PL",67
"440",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"PT",40
"441",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"SA",55
"442",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"SE",26
"443",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"SG",11
"444",30,"Billie Eilish - What Was I Made For",90,2,"10",5425,"VN",166
"445",32,"Miley Cyrus - Flowers",272,1,"168",5145,"UK",72
"446",32,"Miley Cyrus - Flowers",272,1,"168",5145,"DE",42
"447",32,"Miley Cyrus - Flowers",272,1,"168",5145,"AU",17
"448",32,"Miley Cyrus - Flowers",272,1,"168",5145,"CA",88
"449",32,"Miley Cyrus - Flowers",272,1,"168",5145,"FR",124
"450",32,"Miley Cyrus - Flowers",272,1,"168",5145,"IT",193
"451",32,"Miley Cyrus - Flowers",272,1,"168",5145,"BE",34
"452",32,"Miley Cyrus - Flowers",272,1,"168",5145,"BR",31
"453",32,"Miley Cyrus - Flowers",272,1,"168",5145,"CH",26
"454",32,"Miley Cyrus - Flowers",272,1,"168",5145,"ES",109
"455",32,"Miley Cyrus - Flowers",272,1,"168",5145,"IE",29
"456",32,"Miley Cyrus - Flowers",272,1,"168",5145,"NL",40
"457",32,"Miley Cyrus - Flowers",272,1,"168",5145,"NZ",24
"458",32,"Miley Cyrus - Flowers",272,1,"168",5145,"ZA",101
"459",32,"Miley Cyrus - Flowers",272,1,"168",5145,"AE",47
"460",32,"Miley Cyrus - Flowers",272,1,"168",5145,"AR",55
"461",32,"Miley Cyrus - Flowers",272,1,"168",5145,"AT",27
"462",32,"Miley Cyrus - Flowers",272,1,"168",5145,"CZ",34
"463",32,"Miley Cyrus - Flowers",272,1,"168",5145,"DK",32
"464",32,"Miley Cyrus - Flowers",272,1,"168",5145,"EE",82
"465",32,"Miley Cyrus - Flowers",272,1,"168",5145,"FI",82
"466",32,"Miley Cyrus - Flowers",272,1,"168",5145,"HU",74
"467",32,"Miley Cyrus - Flowers",272,1,"168",5145,"LB",45
"468",32,"Miley Cyrus - Flowers",272,1,"168",5145,"LT",41
"469",32,"Miley Cyrus - Flowers",272,1,"168",5145,"LU",27
"470",32,"Miley Cyrus - Flowers",272,1,"168",5145,"MY",71
"471",32,"Miley Cyrus - Flowers",272,1,"168",5145,"NO",30
"472",32,"Miley Cyrus - Flowers",272,1,"168",5145,"PH",140
"473",32,"Miley Cyrus - Flowers",272,1,"168",5145,"PL",38
"474",32,"Miley Cyrus - Flowers",272,1,"168",5145,"PT",74
"475",32,"Miley Cyrus - Flowers",272,1,"168",5145,"SE",41
"476",32,"Miley Cyrus - Flowers",272,1,"168",5145,"SG",35
"477",32,"Miley Cyrus - Flowers",272,1,"168",5145,"SK",54
"478",32,"Miley Cyrus - Flowers",272,1,"168",5145,"UA",70
"479",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"US",140
"480",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"UK",42
"481",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"DE",44
"482",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"AU",14
"483",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"CA",68
"484",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"TH",117
"485",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"BE",99
"486",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"BR",40
"487",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"CH",44
"488",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"ID",58
"489",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"IE",14
"490",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"NL",38
"491",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"NZ",26
"492",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"ZA",118
"493",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"AE",73
"494",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"AR",103
"495",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"AT",43
"496",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"DK",40
"497",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"FI",85
"498",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"LT",84
"499",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"LU",45
"500",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"MY",55
"501",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"NO",53
"502",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"PH",16
"503",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"PL",110
"504",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"SA",75
"505",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"SE",37
"506",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"SG",16
"507",33,"Taylor Swift - Anti-Hero",356,1,"50",5108,"VN",146
"508",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"US",177
"509",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"UK",41
"510",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"DE",162
"511",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"AU",15
"512",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"CA",63
"513",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"BR",46
"514",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"CH",52
"515",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"ID",101
"516",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"IE",40
"517",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"IN",45
"518",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"NL",106
"519",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"NZ",25
"520",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"ZA",49
"521",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"AE",16
"522",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"AT",123
"523",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"DK",43
"524",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"EG",73
"525",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"LB",30
"526",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"LT",62
"527",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"LU",67
"528",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"MY",25
"529",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"NO",74
"530",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"PH",110
"531",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"PL",97
"532",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"SA",40
"533",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"SE",58
"534",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"SG",21
"535",39,"Rema & Selena Gomez - Calm Down",393,2,"32",4261,"SK",70
"536",42,"Harry Styles - As It Was",559,1,"177",4017,"UK",70
"537",42,"Harry Styles - As It Was",559,1,"177",4017,"DE",80
"538",42,"Harry Styles - As It Was",559,1,"177",4017,"AU",33
"539",42,"Harry Styles - As It Was",559,1,"177",4017,"CA",144
"540",42,"Harry Styles - As It Was",559,1,"177",4017,"MX",171
"541",42,"Harry Styles - As It Was",559,1,"177",4017,"BE",56
"542",42,"Harry Styles - As It Was",559,1,"177",4017,"BR",14
"543",42,"Harry Styles - As It Was",559,1,"177",4017,"CH",43
"544",42,"Harry Styles - As It Was",559,1,"177",4017,"CO",186
"545",42,"Harry Styles - As It Was",559,1,"177",4017,"ES",164
"546",42,"Harry Styles - As It Was",559,1,"177",4017,"ID",65
"547",42,"Harry Styles - As It Was",559,1,"177",4017,"IE",32
"548",42,"Harry Styles - As It Was",559,1,"177",4017,"IN",139
"549",42,"Harry Styles - As It Was",559,1,"177",4017,"NL",45
"550",42,"Harry Styles - As It Was",559,1,"177",4017,"NZ",44
"551",42,"Harry Styles - As It Was",559,1,"177",4017,"ZA",106
"552",42,"Harry Styles - As It Was",559,1,"177",4017,"AE",67
"553",42,"Harry Styles - As It Was",559,1,"177",4017,"AR",80
"554",42,"Harry Styles - As It Was",559,1,"177",4017,"AT",67
"555",42,"Harry Styles - As It Was",559,1,"177",4017,"CZ",94
"556",42,"Harry Styles - As It Was",559,1,"177",4017,"DK",55
"557",42,"Harry Styles - As It Was",559,1,"177",4017,"FI",97
"558",42,"Harry Styles - As It Was",559,1,"177",4017,"LB",78
"559",42,"Harry Styles - As It Was",559,1,"177",4017,"LT",30
"560",42,"Harry Styles - As It Was",559,1,"177",4017,"LU",54
"561",42,"Harry Styles - As It Was",559,1,"177",4017,"MY",51
"562",42,"Harry Styles - As It Was",559,1,"177",4017,"NO",50
"563",42,"Harry Styles - As It Was",559,1,"177",4017,"PE",130
"564",42,"Harry Styles - As It Was",559,1,"177",4017,"PH",85
"565",42,"Harry Styles - As It Was",559,1,"177",4017,"PL",47
"566",42,"Harry Styles - As It Was",559,1,"177",4017,"PT",69
"567",42,"Harry Styles - As It Was",559,1,"177",4017,"SA",72
"568",42,"Harry Styles - As It Was",559,1,"177",4017,"SE",65
"569",42,"Harry Styles - As It Was",559,1,"177",4017,"SG",30
"570",48,"David Kushner - Daylight",181,2,"14",3657,"UK",123
"571",48,"David Kushner - Daylight",181,2,"14",3657,"DE",39
"572",48,"David Kushner - Daylight",181,2,"14",3657,"AU",36
"573",48,"David Kushner - Daylight",181,2,"14",3657,"CA",82
"574",48,"David Kushner - Daylight",181,2,"14",3657,"FR",128
"575",48,"David Kushner - Daylight",181,2,"14",3657,"BE",23
"576",48,"David Kushner - Daylight",181,2,"14",3657,"CH",24
"577",48,"David Kushner - Daylight",181,2,"14",3657,"IE",92
"578",48,"David Kushner - Daylight",181,2,"14",3657,"NL",51
"579",48,"David Kushner - Daylight",181,2,"14",3657,"NZ",66
"580",48,"David Kushner - Daylight",181,2,"14",3657,"AE",90
"581",48,"David Kushner - Daylight",181,2,"14",3657,"AT",48
"582",48,"David Kushner - Daylight",181,2,"14",3657,"CZ",39
"583",48,"David Kushner - Daylight",181,2,"14",3657,"DK",84
"584",48,"David Kushner - Daylight",181,2,"14",3657,"EE",76
"585",48,"David Kushner - Daylight",181,2,"14",3657,"EG",169
"586",48,"David Kushner - Daylight",181,2,"14",3657,"FI",94
"587",48,"David Kushner - Daylight",181,2,"14",3657,"HU",78
"588",48,"David Kushner - Daylight",181,2,"14",3657,"LB",48
"589",48,"David Kushner - Daylight",181,2,"14",3657,"LT",35
"590",48,"David Kushner - Daylight",181,2,"14",3657,"LU",15
"591",48,"David Kushner - Daylight",181,2,"14",3657,"NO",24
"592",48,"David Kushner - Daylight",181,2,"14",3657,"PL",28
"593",48,"David Kushner - Daylight",181,2,"14",3657,"SA",91
"594",48,"David Kushner - Daylight",181,2,"14",3657,"SE",92
"595",48,"David Kushner - Daylight",181,2,"14",3657,"SK",62
"596",48,"David Kushner - Daylight",181,2,"14",3657,"UA",45
"597",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"UK",90
"598",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"DE",73
"599",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"AU",32
"600",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"BE",63
"601",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"BR",11
"602",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"CH",34
"603",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"IE",95
"604",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"IN",67
"605",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"NL",48
"606",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"NZ",48
"607",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"AE",40
"608",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"AR",84
"609",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"AT",76
"610",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"CZ",64
"611",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"DK",53
"612",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"EE",29
"613",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"FI",76
"614",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"LB",55
"615",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"LT",47
"616",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"LU",64
"617",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"MY",67
"618",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"NO",26
"619",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"PL",53
"620",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"PT",99
"621",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"SA",52
"622",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"SE",51
"623",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"SG",47
"624",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"SK",76
"625",49,"The Weeknd - Blinding Lights",1354,1,"114",3624,"UA",97
"626",62,"Taylor Swift - Lover",412,3,"13",2739,"US",147
"627",62,"Taylor Swift - Lover",412,3,"13",2739,"UK",111
"628",62,"Taylor Swift - Lover",412,3,"13",2739,"AU",50
"629",62,"Taylor Swift - Lover",412,3,"13",2739,"CA",84
"630",62,"Taylor Swift - Lover",412,3,"13",2739,"MX",166
"631",62,"Taylor Swift - Lover",412,3,"13",2739,"TH",32
"632",62,"Taylor Swift - Lover",412,3,"13",2739,"BR",106
"633",62,"Taylor Swift - Lover",412,3,"13",2739,"ID",39
"634",62,"Taylor Swift - Lover",412,3,"13",2739,"IE",55
"635",62,"Taylor Swift - Lover",412,3,"13",2739,"IN",104
"636",62,"Taylor Swift - Lover",412,3,"13",2739,"NL",114
"637",62,"Taylor Swift - Lover",412,3,"13",2739,"NZ",61
"638",62,"Taylor Swift - Lover",412,3,"13",2739,"AE",88
"639",62,"Taylor Swift - Lover",412,3,"13",2739,"AR",96
"640",62,"Taylor Swift - Lover",412,3,"13",2739,"AT",166
"641",62,"Taylor Swift - Lover",412,3,"13",2739,"CL",195
"642",62,"Taylor Swift - Lover",412,3,"13",2739,"DK",111
"643",62,"Taylor Swift - Lover",412,3,"13",2739,"MY",45
"644",62,"Taylor Swift - Lover",412,3,"13",2739,"NO",83
"645",62,"Taylor Swift - Lover",412,3,"13",2739,"PE",160
"646",62,"Taylor Swift - Lover",412,3,"13",2739,"PH",12
"647",62,"Taylor Swift - Lover",412,3,"13",2739,"SA",77
"648",62,"Taylor Swift - Lover",412,3,"13",2739,"SE",164
"649",62,"Taylor Swift - Lover",412,3,"13",2739,"SG",28
"650",62,"Taylor Swift - Lover",412,3,"13",2739,"VN",116
"651",70,"SZA - Kill Bill",307,1,"3",2487,"US",62
"652",70,"SZA - Kill Bill",307,1,"3",2487,"UK",184
"653",70,"SZA - Kill Bill",307,1,"3",2487,"DE",163
"654",70,"SZA - Kill Bill",307,1,"3",2487,"AU",103
"655",70,"SZA - Kill Bill",307,1,"3",2487,"CA",116
"656",70,"SZA - Kill Bill",307,1,"3",2487,"KR",98
"657",70,"SZA - Kill Bill",307,1,"3",2487,"TH",110
"658",70,"SZA - Kill Bill",307,1,"3",2487,"BR",134
"659",70,"SZA - Kill Bill",307,1,"3",2487,"CH",121
"660",70,"SZA - Kill Bill",307,1,"3",2487,"ID",38
"661",70,"SZA - Kill Bill",307,1,"3",2487,"IE",149
"662",70,"SZA - Kill Bill",307,1,"3",2487,"NL",70
"663",70,"SZA - Kill Bill",307,1,"3",2487,"NZ",51
"664",70,"SZA - Kill Bill",307,1,"3",2487,"ZA",169
"665",70,"SZA - Kill Bill",307,1,"3",2487,"AE",42
"666",70,"SZA - Kill Bill",307,1,"3",2487,"AT",185
"667",70,"SZA - Kill Bill",307,1,"3",2487,"DK",152
"668",70,"SZA - Kill Bill",307,1,"3",2487,"EG",106
"669",70,"SZA - Kill Bill",307,1,"3",2487,"LB",42
"670",70,"SZA - Kill Bill",307,1,"3",2487,"LT",52
"671",70,"SZA - Kill Bill",307,1,"3",2487,"MY",18
"672",70,"SZA - Kill Bill",307,1,"3",2487,"NO",115
"673",70,"SZA - Kill Bill",307,1,"3",2487,"PH",54
"674",70,"SZA - Kill Bill",307,1,"3",2487,"SA",35
"675",70,"SZA - Kill Bill",307,1,"3",2487,"SE",100
"676",70,"SZA - Kill Bill",307,1,"3",2487,"SG",57
"677",70,"SZA - Kill Bill",307,1,"3",2487,"VN",104
"678",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"US",52
"679",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"DE",170
"680",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"CA",43
"681",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"IT",144
"682",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"CH",178
"683",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"NL",200
"684",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"NZ",197
"685",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"ZA",70
"686",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"AE",32
"687",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"AT",153
"688",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"EG",47
"689",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"FI",184
"690",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"KE",59
"691",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"LB",60
"692",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"LT",92
"693",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"PL",93
"694",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"PT",65
"695",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"RO",52
"696",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"SA",45
"697",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"SE",184
"698",84,"Travis Scott - MELTDOWN",76,1,"3",1860,"SK",100
"699",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"UK",158
"700",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"DE",117
"701",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"AU",26
"702",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"BE",170
"703",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"CH",49
"704",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"IE",101
"705",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"NL",112
"706",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"NZ",45
"707",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"ZA",84
"708",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"AT",64
"709",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"CZ",59
"710",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"DK",162
"711",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"LU",93
"712",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"MY",117
"713",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"NO",124
"714",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"PL",65
"715",87,"OneRepublic - I Ain't Worried",492,2,"27",1833,"SG",44
"716",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"UK",174
"717",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"AU",59
"718",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"CA",154
"719",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"TH",23
"720",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"BR",194
"721",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"IE",129
"722",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"IN",131
"723",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"NL",163
"724",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"NZ",57
"725",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"DK",195
"726",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"MY",109
"727",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"NO",135
"728",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"PH",167
"729",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"SE",193
"730",111,"Post Malone & Swae Lee - Sunflower",1087,3,"19",1544,"SG",51
"731",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"US",173
"732",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"UK",198
"733",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"DE",174
"734",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"AU",41
"735",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"CA",104
"736",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"BE",100
"737",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"CH",137
"738",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"IE",200
"739",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"NL",82
"740",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"NZ",55
"741",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"AE",57
"742",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"AT",196
"743",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"DK",90
"744",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"FI",165
"745",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"LT",82
"746",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"LU",85
"747",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"NO",84
"748",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"PL",105
"749",123,"Nicki Minaj & Ice Spice - Barbie World",110,2,"2",1468,"SE",107
"750",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"UK",136
"751",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"AU",94
"752",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"CA",150
"753",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"TH",131
"754",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"BE",126
"755",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"BR",130
"756",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"CH",106
"757",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"HK",182
"758",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"ID",138
"759",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"IE",164
"760",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"IN",103
"761",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"NL",63
"762",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"NZ",106
"763",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"AE",91
"764",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"AR",154
"765",126,"Ed Sheeran - Perfect",1982,1,"2",1446,"CZ",96
